MJD,PLATE,FIBERID,z,VDISP,VDISP_ERR,mag_u,mag_g,mag_r,mag_i,mag_z,flux_u,flux_g,flux_r,flux_i,flux_z,flux_y,flux_w1,o21,o21_err,o22,o22_err,hb,hb_err,o3,o3_err,o1,o1_err,ha,ha_err,n2,n2_err,s21,s21_err,s22,s22_err,sigma_o3,sigma_o3_err,sigma_hb,sigma_hb_err 
56390,6682,711,0.5411919,260.88794,38.960705,22.569572,22.266516,20.561491,19.628666,19.246758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6441779,0.7897008,0.13707973,0.76803124,0.80842566,1.2894146,-2.9801974,2.2653084,-0.56910855,2.6037517,12.869732,6.447263,3.194621,5.222517,-13.396629,21.710798,0.0,-2.0,56.564438,2.2692783,137.80565,48.178436
56390,6682,713,0.45448515,230.57762,32.08675,26.166279,22.7861,20.709572,19.84865,19.575987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4531584,4.843457,-4.0570836,4.8871098,5.3071012,1.5286254,-0.04487965,2.413465,-4.241002,3.6940494,8.644181,4.151385,-1.1299665,10.095112,-1.4355618,4.8458056,-5.6130342,7.7377305,393.93365,123.27601,270.7262,56.33775
56390,6682,715,0.55098134,102.92329,25.018332,23.183668,21.943808,20.589325,19.73919,19.234297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2429767,1.7947241,2.8904307,1.751988,-4.3693595,2.2768815,4.0280375,1.2987432,5.5574017,2.232487,1.4537286,22.4476,11.312682,15.753742,0.0,-2.0,0.0,-2.0,158.84116,27.55434,455.1238,194.38737
56390,6682,717,0.5440566,193.22388,52.988556,22.161982,21.13104,19.893297,19.150805,18.768972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.517397,6.7429924,-4.676773,6.2182193,3.2751644,1.5638644,4.9667773,2.2022347,14.236092,7.05528,42.365356,12.940112,17.767586,18.261879,52.412327,1169.4896,-14342.492,36755.15,388.94305,74.40998,302.79926,47.317684
56390,6682,721,0.4825892,310.292,33.16997,23.22715,21.788868,20.08794,19.226906,18.76961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61971366,0.62320507,0.945767,0.50650835,-0.29894373,0.65836614,0.11622065,0.48922437,-1.2780539,1.8882532,1.057242,1.5259221,1.4234239,1.3739979,10.627221,6.8401704,-2.7382162,2.108867,27.311495,9.800243,55.210987,29.388788
56390,6682,723,0.6044652,119.89311,49.318394,22.138363,21.770287,20.562252,19.66336,19.40189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6079154,1.7339543,4.610306,1.6902758,4.873203,1.0140935,8.273269,1.4046624,1.0808662,5.1908784,0.0,-2.0,0.0,-2.0,0.0,-1.0,0.0,-1.0,131.72612,23.828957,87.16253,17.612724
56390,6682,725,0.4886885,228.22975,26.201357,23.460306,21.704508,20.14116,19.27644,18.83718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3852696,0.7707657,3.1764297,0.80546004,-0.52993685,2.2920425,0.031197345,0.6387867,0.7558091,3.5952861,6.9348006,3.5362806,-1.5612736,3.5483131,0.09095835,4.204998,7.527877,4.057535,63.597286,10.878005,326.81195,111.47611
56390,6682,727,0.48170465,219.0067,24.151804,24.956789,21.840345,20.15608,19.331772,18.992388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3488219,2.1468565,1.201689,2.1054919,-1.256479,1.7144964,0.23944815,1.2603185,-2.4759672,5.181722,3.2830765,5.0638127,-1.1709064,2.7544892,2.514285,10.925066,4.5568013,5.4342055,191.76456,46.785797,333.7372,157.60313
56390,6682,731,0.5155589,128.92892,31.576555,25.409262,22.3042,20.594751,19.787048,19.333588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.857298,1.9202377,-0.46808457,1.753424,7.770302,1.845127,1.0066713,1.2111132,-1.0605305,2.8738291,8.904482,10.15003,7.7089477,4.4987907,23.22028,12.743072,5.719481,11.878318,177.84552,38.677917,208.469,39.56869
56390,6682,735,0.45704508,270.07812,73.02967,22.046314,21.588034,19.97964,19.055454,18.572807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5155749,4.017,4.8465495,4.137714,-2.1567924,1.0052042,-0.31954193,1.7567468,-0.14615929,2.5922072,-1.1647277,2.6976635,0.49941364,2.9935079,-2.1348813,4.2278748,1.1950451,5.6919117,360.31216,82.46705,147.2599,42.2786
56390,6682,739,0.6254655,212.00946,84.71065,21.587767,21.453526,20.35335,19.496948,19.146748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.210761,8.547719,18.154202,9.49755,12.075836,1.9570744,-0.70128226,1.9699087,9.908906,24.193169,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,451.9243,103.00556,274.37054,41.41689
56390,6682,741,0.57747895,258.604,40.98524,26.299086,22.089983,20.632547,19.428633,18.965548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6049516,1.2339237,0.0,-2.0,0.039257754,0.78385323,0.13494839,0.64853424,3.2957757,4.255215,-24.34525,31.088728,0.0,-2.0,0.0,-1.0,0.0,-1.0,44.06765,16.103367,65.489845,30.73259
56390,6682,745,0.5313226,259.32727,58.946754,25.989248,22.659765,21.102938,19.902534,19.335457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6171978,0.8270108,2.4103684,0.8268239,4.4669333,1.3168563,-0.66891074,0.72061974,0.033839334,1.521228,0.197353,4.4230003,40.9116,10.192754,-0.8498269,19.98818,-0.6734014,11.075443,56.415585,8.829583,133.64273,40.291916
56390,6682,746,0.4030203,157.05196,21.50559,24.10612,20.462717,18.723486,18.160692,17.79403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9863126,2.493231,4.8129187,2.5185947,-0.99597245,1.204508,2.8320746,1.3933707,-1.3146479,2.8989928,7.1922774,1.9484806,12.940692,2.3673835,-0.93701553,3.999943,6.1719456,4.800832,237.64862,38.4572,171.04553,43.829166
56390,6682,747,0.55545646,82.209656,34.8713,26.12648,22.411566,20.707972,19.830599,19.485046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.448634,0.9087374,1.2367085,0.82514876,10.896157,2.7348535,0.9812144,1.6382382,1.5603307,2.026704,-12.151345,26.25899,6.1737027,5.652888,0.0,-2.0,0.0,-2.0,54.32879,7.598493,537.43414,117.092285
56390,6682,748,0.4503909,243.74557,24.600832,24.498291,21.215294,19.30912,18.543613,18.137808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3086543,5.6474004,0.43561515,5.543694,7.1358695,1.7444553,-1.279409,2.1748228,3.509469,4.0637064,2.0133383,5.2347736,13.693382,5.5680566,8.881712,7.028755,-3.7984793,5.521813,431.70685,105.061806,289.67438,47.633266
56390,6682,751,0.57926583,111.405655,33.772263,22.264393,22.762638,20.583323,19.319687,18.694975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.461866,9.629912,10.696948,7.453865,-4.452675,2.2598164,-0.7805515,1.2866935,-18.852615,9.537261,-603.5369,653.9625,0.0,-2.0,0.0,-1.0,0.0,-1.0,187.39296,49.30004,518.57056,220.23006
56390,6682,753,0.579347,173.50891,44.530426,23.740828,22.399466,20.614174,19.491266,19.090826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7934074,6.809513,10.483092,7.2212267,-3.8841376,1.8410208,12.917696,2.4389231,6.506155,12.93998,-597.43054,256.05402,0.0,-2.0,0.0,-1.0,0.0,-1.0,297.08713,50.755344,351.91147,126.52085
56390,6682,755,0.74683094,146.66606,61.334652,21.741302,21.463676,20.69975,19.801636,19.283543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7502096,3.3507137,10.819936,3.6778266,7.199847,1.8690445,3.0160873,1.6076164,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,262.7594,47.87883,176.51439,37.15035
56390,6682,756,0.40232757,228.30087,26.52612,23.278187,21.299654,19.542501,18.823301,18.382046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4099282,3.021882,4.836622,3.035227,0.20881751,1.6630821,1.279755,1.5117028,-8.934135,5.145029,1.5152645,2.3597507,10.303659,2.5304856,-1.452165,4.1700373,-2.438413,9.500577,283.79407,48.910347,318.7286,75.62341
56390,6682,757,0.57848495,130.19165,54.120808,25.549774,23.175043,21.580467,20.34842,19.993364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.49552125,0.9886113,-0.09789634,1.0792637,1.7249322,0.92654896,1.0750703,0.8329842,19.113415,9.226546,-32.147392,169.12291,0.0,-2.0,0.0,-1.0,0.0,-1.0,98.38953,22.02634,112.32297,48.955883
56390,6682,759,0.6494679,146.89668,40.64332,22.971706,21.64234,20.73998,19.844084,19.505068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.490854,2.6767511,10.597336,2.6364048,6.7065835,2.1923938,2.6913824,1.2008626,0.0,-2.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,174.35602,27.133945,305.88806,65.66855
56390,6682,761,0.6231238,188.96199,49.951244,25.382223,24.120779,21.48156,20.110537,19.517017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7657247,2.288575,3.6341374,2.2946582,-2.599892,2.283429,-0.3284961,1.158541,-4.8708396,14.095113,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,185.5376,51.92263,335.3472,125.35184
56390,6682,763,0.4709952,259.70663,28.24678,24.560076,20.92882,19.368935,18.473534,17.957306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1945195,4.278672,-0.46415225,4.254893,2.6281314,1.3175772,5.7798595,2.2363153,3.207581,3.53053,2.245966,2.77513,9.084118,5.4805264,0.57565403,7.523005,-6.079445,6.9236183,390.5159,96.50884,213.97218,38.83817
56390,6682,765,0.5492986,211.55045,28.889856,23.23089,21.425718,19.68273,18.763197,18.254486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.027372,10.254745,-12.461045,9.803143,-3.153951,2.583553,0.16658191,2.7391517,-11.409708,7.7837563,3.7178051,31.240217,28.774317,26.223555,0.0,-2.0,0.0,-2.0,462.47827,103.593925,514.5358,122.37822
56390,6682,767,0.54952884,228.69525,35.79947,23.47679,22.37925,21.063929,19.98241,19.524187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8657993,1.1627753,1.6047603,1.1722627,0.034120813,0.672898,2.3176959,1.3391951,-1.5292943,1.6546814,-18.279528,8.527333,-6.3742123,9.285656,0.0,-2.0,0.0,-2.0,118.27955,32.252125,38.255,13.109004
56390,6682,769,0.74040276,18.259163,73.220604,23.468874,21.85018,20.99254,19.883173,19.47026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1932577,1.8505362,7.170694,1.872358,6.069077,2.3276618,3.20034,1.1793389,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,137.9173,29.744715,241.60156,73.22883
56390,6682,771,0.6444137,217.96378,39.39525,25.704102,23.263268,21.091496,20.001543,19.508062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0388756,4.8459463,4.41163,4.991169,-0.08936157,2.290591,2.0696676,1.751971,-474.96655,757.53595,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,335.39728,129.33456,26.896128,11.753872
56390,6682,773,0.58035034,193.4605,41.75966,23.168234,22.1381,20.471085,19.358204,18.880098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6736122,1.8731012,4.379508,1.2524992,-4.7838964,1.3686274,1.5822634,1.7005522,-12.275897,12.893534,-1574.2738,4114.948,0.0,-2.0,0.0,-1.0,0.0,-1.0,53.035362,12.828948,229.1065,53.853073
56390,6682,775,0.6252205,246.67618,40.87142,22.558882,22.145445,20.706465,19.489878,18.963083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8252807,2.0809426,1.3427821,1.9944278,2.1216602,2.7567751,1.3097757,1.2096051,-10.648897,8.179403,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,155.55496,33.77254,583.2533,267.43948
56390,6682,777,0.6788843,284.35522,63.64458,23.947447,22.435743,21.173285,19.934637,19.512268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.109605,6.282461,1.8278222,6.414888,0.24534875,1.9715744,-0.25616464,2.1508772,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,457.54785,136.54839,576.3584,149.92976
56390,6682,779,0.44535178,0.0,-7.0,22.027916,20.526264,20.323069,20.376682,20.25189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0,0.0,-2.0,0.0,-2.0,0.0,-2.0,0.0,-2.0,0.0,-2.0,0.0,-2.0,0.0,-2.0,0.0,0.0,0.0,0.0
56390,6682,781,0.43305868,268.20535,36.881634,23.967205,22.01839,20.234938,19.376184,18.928858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3872626,2.5731623,12.884318,2.936938,0.55559415,1.151139,1.221371,1.4625642,-0.58090603,1.8499062,13.133903,3.7573595,5.3829317,5.580939,3.7931042,4.0703955,5.102628,2.8700027,176.44446,29.274517,106.513596,22.220606
56390,6682,783,0.44913977,221.25066,27.748562,23.52164,21.31612,19.558725,18.804989,18.395668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.7261324,5.640004,4.6696324,5.564487,-1.1847048,2.8233826,0.035112076,2.4259496,-1.5156403,3.5061414,17.725105,14.301444,-9.282108,7.19441,3.507074,6.7704015,-2.760493,5.212937,410.00357,85.63391,710.4988,260.7397
56390,6682,784,0.48859277,122.66163,37.93696,26.797153,20.578482,19.157848,18.448515,18.931932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3132303,0.7285553,1.6936697,0.6653565,0.20728125,1.9853164,1.4732281,0.76301295,-14.543943,7.636908,13.306939,4.0109625,8.958912,3.8462634,0.42199367,2.750076,-3.9207504,2.96335,51.164124,9.316208,321.14767,116.78716
56390,6682,791,0.4752643,150.11462,29.623281,23.461187,21.956085,20.276794,19.374516,19.066408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2586374,1.4139313,0.709507,1.2889069,0.27203923,0.7626082,0.22302069,1.1330693,-0.81209,1.8050551,4.742477,3.030175,3.0385334,4.0138235,1.2550836,4.3108335,-7.372008,3.0216603,137.63791,32.08639,69.0532,19.893648
56390,6682,793,0.5491928,185.93839,34.164566,23.326317,21.599932,20.315277,19.424116,19.05712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4994539,3.6713562,5.51563,3.652751,5.4715796,2.140312,2.025775,2.1502225,0.15303707,3.0917504,9.304854,17.696495,-0.15584537,14.997219,0.0,-2.0,0.0,-2.0,270.60397,61.28001,352.60532,76.269775
56390,6682,795,0.46985823,196.44218,43.631405,24.539484,22.506659,20.668362,19.70557,19.43931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17962864,1.8351345,-0.8907299,1.7771877,-0.994437,0.57376456,0.047007397,1.32186,1.9996477,1.7425356,3.290061,1.3206872,0.17605904,3.5359292,5.709439,3.4357054,0.9914762,3.7130213,217.49821,51.123146,57.204906,17.4368
56390,6682,797,0.45514762,247.28438,48.72594,24.512302,21.943384,20.38366,19.5044,19.025911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.536194,7.058515,-2.446453,6.6906247,-6.4490385,1.5130638,4.1116433,2.388406,-2.5607378,4.1248775,-5.1614814,4.170414,5.8789396,4.1913295,11.638627,6.546634,-6.927303,9.452942,500.9741,121.39465,252.09938,58.211544
56390,6682,801,0.48951817,192.18715,48.26925,22.643051,21.211454,20.125774,19.428621,18.980793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.124611,1.7695407,3.9104369,1.6645106,2.3959205,2.4380646,3.4359903,1.1083013,-0.37699798,2.6233196,35.750748,2.6900837,16.791504,4.2036185,-2.0720797,5.261356,5.7037673,6.567305,173.02945,27.371298,145.3825,12.409776
56390,6682,802,0.40119642,132.98666,27.031424,22.971157,21.697458,20.10859,19.537577,19.207989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2864714,0.99096483,3.3321457,0.9703681,-0.35916573,1.1942488,1.9279392,0.94414014,-42.849968,47.3775,10.427114,1.7945735,5.709032,1.6137466,2.1673167,1.6061157,4.215486,3.6990573,108.926674,17.883663,176.91635,31.20152
56390,6682,803,0.5496303,215.03252,53.237297,22.557348,21.783442,20.20593,19.267017,18.946503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1317233,0.7364318,3.3176365,0.8399774,4.4529715,1.7052442,3.059273,1.0821768,1.2571943,1.2664706,25.248514,14.14004,11.605794,7.6551747,0.0,-2.0,0.0,-2.0,63.19685,11.810398,246.95433,84.85419
56390,6682,805,0.71716505,397.84985,122.17657,25.052013,23.546309,21.673864,20.47872,19.908888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7132397,4.3825355,6.7492146,4.6142726,0.25606,1.2549343,-2.6919184,1.8579357,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,348.76117,107.93072,75.16696,26.020554
56390,6682,809,0.5306771,176.59033,26.955553,24.31325,21.868681,20.234648,19.23606,18.742884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8363965,1.8946005,1.8407655,1.8089079,-1.210834,1.9261142,-0.9117098,1.3524754,0.43301848,2.1347487,-1.7548691,8.067304,-1.779176,6.4243574,1.0431862,13.136422,1.5405377,22.62232,184.08438,42.26574,435.80978,229.07896
56390,6682,811,0.5481997,129.712,36.284073,22.940662,21.84771,20.502794,19.675682,19.33874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3884723,2.3586364,2.1009781,2.2548227,-3.4594982,2.181983,-1.1592425,1.8622448,0.8199562,2.3516762,-18.582666,19.323456,13.030409,11.76981,0.0,-2.0,0.0,-2.0,219.96284,44.428993,487.32394,100.69863
56390,6682,813,0.6336259,260.94183,45.08384,25.111088,23.342684,21.270226,20.020126,19.568981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8409957,2.014814,4.833355,2.2043383,3.9989798,1.1607473,0.28075206,1.2243205,-30.927114,22.200806,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,190.98079,50.860622,138.265,35.28428
56390,6682,815,0.5640467,304.5216,39.050533,24.272703,22.29166,20.546967,19.553032,19.04183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6584044,3.1626112,-3.2133346,2.9955685,-8.68188,2.9656343,1.2759483,1.3387778,-0.6655813,3.339796,-4.903781,12.587445,-25.361855,20.547247,0.0,-2.0,0.0,-2.0,252.4674,58.074993,231.36755,35.91653
56390,6682,819,0.60495365,210.50854,59.168022,24.291407,22.923307,21.2787,20.120989,19.777414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7902675,11.236684,8.141069,11.340709,4.7994757,1.9374174,0.5526836,2.2634456,1.6170055,17.041178,0.0,-2.0,0.0,-2.0,0.0,-1.0,0.0,-1.0,541.7244,155.81445,284.0494,77.449165
56390,6682,821,0.46778214,178.9612,29.107754,25.837408,21.633537,19.703867,18.877415,18.370558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8526623,0.9674911,-0.2738552,0.9845802,2.4042506,1.021598,1.1659226,1.0222722,1.3274128,1.4206141,4.533445,2.0033042,-5.0425725,2.4843733,0.22894457,2.1469061,2.7491763,3.3837473,90.99936,23.582638,103.92013,20.796125
56390,6682,823,0.59870815,173.74226,43.80275,25.410824,22.594254,20.72442,19.61143,19.30564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2582395,3.6178465,0.08678052,3.5441177,-1.5920753,2.7164738,-1.0363635,1.7377145,2.0774791,9.097475,0.0,-2.0,0.0,-2.0,0.0,-1.0,0.0,-1.0,256.29672,68.87805,484.07077,237.99808
56390,6682,825,0.46049172,223.66353,33.613518,23.335833,21.7551,20.270628,19.428366,18.795614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63381505,1.2837636,1.4080299,1.2731911,-2.0811503,1.4907868,3.3839447,1.3462105,-0.40051115,1.4137864,5.703226,3.307386,4.598335,2.5910897,4.055062,3.629645,0.24644314,2.7526166,156.34703,38.024853,335.16284,136.68556
56390,6682,827,0.44760275,296.7968,46.99788,22.058023,21.4536,19.760103,18.940445,18.577055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.38751,3.9483724,-5.999669,4.0201526,-4.374228,2.0638306,-0.5749132,1.9863262,-2.2159448,2.4376397,-2.3033054,5.5713754,0.86931914,3.7884033,4.6696377,5.1687064,5.4387603,4.0967402,332.99673,85.98026,412.0572,154.29112
56390,6682,829,0.6968237,370.9671,128.20529,21.017355,20.884811,20.239065,19.331152,19.210493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8182364,3.0997524,7.886575,3.331866,13.648335,1.8462396,1.5171845,1.8647524,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,211.62822,40.239883,283.7966,37.422108
56390,6682,831,0.50869036,156.09996,44.346176,22.809143,22.482084,20.704855,19.707073,19.217636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70070034,0.5771695,0.37172806,0.62195975,2.5876865,1.7097034,-0.4732352,0.57675296,8.010504,11.745689,0.6502716,4.2219296,1.8724173,1.9484074,-8.686532,3.6675892,19.302069,7.712044,44.675922,12.02603,191.65042,101.80815
56390,6682,833,0.505146,215.99593,32.898907,25.20388,21.968071,20.157352,19.201534,18.766193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8738402,1.1357464,0.14946823,1.069952,-3.9365897,1.569633,0.49691856,1.0785286,-0.42854002,2.9022975,-2.2303343,2.1164908,0.9015507,3.0568433,4.5795555,5.797389,11.430231,7.162205,122.86034,35.02026,52.02609,16.69819
56390,6682,835,0.6046769,194.95563,41.408554,22.524082,21.857784,20.10796,18.88298,18.394426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0365453,7.1834464,-5.60675,7.1629276,2.5031385,1.445005,2.6877337,2.2446537,-15.390134,15.504633,0.0,-2.0,0.0,-2.0,0.0,-1.0,0.0,-1.0,406.95905,132.67056,163.5665,37.005287
56390,6682,836,0.44771835,249.38487,32.30017,24.98814,21.340036,19.560202,18.813723,18.455097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4009397,2.1350975,1.0936238,2.053095,-9.756576,1.617434,-1.0607127,1.87192,1.7298511,1.8823805,12.057934,5.0305176,9.503252,3.5468717,3.0957417,4.136645,2.0457084,3.7345214,223.17522,53.06204,233.35776,36.24356
56390,6682,839,0.6070866,303.3219,45.473633,26.713163,21.73036,20.274035,19.236164,18.936798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07241589,9.440096,32.50564,9.741516,7.3838634,2.476931,18.612505,2.241667,6.419013,13.346482,0.0,-2.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,374.45682,35.936577,364.26917,106.52714
56412,6688,25,0.46335223,242.11394,40.84145,24.09784,21.645964,20.0428,19.136066,18.534576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.574682,3.7357447,15.466832,4.1582084,3.5612667,1.6417453,8.326754,1.7910813,7.1099215,2.3075354,27.342419,4.8290215,21.156912,3.1342325,2.0267394,3.3912702,7.4860287,4.205606,218.79645,21.755316,290.00208,60.216698
56412,6688,27,0.58135587,190.52176,63.08558,21.25466,20.629915,19.73976,19.044119,18.703735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.00454,7.7885027,32.228176,6.9196305,15.67067,2.0036108,14.361513,3.2510905,1.9104925,9.421294,0.0,-2.0,0.0,-2.0,0.0,-1.0,0.0,-1.0,215.51868,20.362274,223.45651,29.857515
56412,6688,31,0.60702014,156.13832,29.730482,23.292124,22.715435,21.061663,19.892542,19.60419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21813568,0.7262556,1.2842213,0.9380418,-9.817141,3.6292307,-0.108495146,0.5051946,14.080715,17.51498,0.0,-2.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,30.944824,15.522282,471.92596,185.37398
56412,6688,33,0.53820884,341.7544,67.016624,23.856142,22.003586,20.271063,19.106113,18.800095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.991837,4.6996784,-0.938226,4.4179153,0.62517047,2.2016363,3.7142248,2.1289744,6.4961147,5.722489,-2.0316744,7.8603473,5.764075,12.640348,53.92984,42.396137,-371.67267,574.2655,281.39185,68.10638,228.97768,101.22777
56412,6688,35,0.63616014,195.34503,39.02439,26.490786,22.580975,21.177444,20.073477,19.489714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.6252775,4.6586323,6.338634,4.6564736,-0.3124408,2.3422232,0.9977096,2.0735626,11.049636,24.150507,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,237.88281,74.936005,269.90326,97.1927
56412,6688,37,0.5634895,222.95029,43.831505,25.77853,22.71704,20.799511,19.76229,19.23118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1150221,1.6173676,1.2104715,1.5978665,13.116297,4.1013346,0.9084342,1.2683023,-1.9808798,3.4122314,-7.2090974,13.014146,-6.746994,21.759842,0.0,-2.0,0.0,-2.0,113.467514,34.180496,235.50792,57.160927
56412,6688,39,0.5634583,194.80305,38.124966,23.649807,22.316885,21.03741,20.034555,19.641275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29723457,2.1786318,0.6504331,2.066496,-0.50641507,3.486888,21.192492,2.6308966,-8.875244,4.460369,10.149309,15.424759,-7.323884,28.365541,0.0,-2.0,0.0,-2.0,147.12254,18.490995,208.82582,92.48551
56412,6688,40,0.46908668,247.10588,31.823866,26.1471,21.224289,19.479542,18.717321,18.197033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.109035,12.272042,-12.018944,12.447068,-0.12069677,2.179229,4.0467496,3.4763312,3.0606525,5.695187,-6.0046186,5.0735946,0.7814152,7.6889486,-21.98932,13.578905,8.245802,12.486618,501.7754,162.29112,282.11478,64.84502
56412,6688,43,0.59850377,219.11179,46.942223,26.546047,21.87827,20.308529,19.247524,18.96925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.41242713,0.9579671,-0.31081653,0.7932002,6.056573,2.5290854,-0.5830647,0.628753,10.953593,5.0012517,0.0,-2.0,0.0,-2.0,0.0,-1.0,0.0,-1.0,33.938507,10.778612,312.84283,99.04574
56412,6688,44,0.42162082,156.79373,26.87937,25.655132,21.37559,19.557417,18.887043,18.440857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.126234,0.5693563,1.1554993,0.5893602,-3.7778163,1.6074388,0.33401042,0.5857954,0.0,-2.0,-2.9208834,4.610715,-1.4625269,1.1405181,-0.47684205,1.4078624,-2.4730031,6.88197,37.204792,7.846239,197.4356,71.05076
56412,6688,47,0.5042148,231.27904,41.215763,24.407537,21.341782,19.774506,18.97593,18.545727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.50554734,0.97436506,-1.1799517,0.9340484,-5.738923,1.9369842,0.98873526,1.1090028,-111.55845,345.3299,-2.5748224,6.2042336,0.41222093,2.382738,-0.43973437,5.8747325,15.027911,15.577951,79.74429,22.175722,164.09758,50.98795
56412,6688,49,0.73034173,242.4447,81.62309,24.495035,21.90262,20.021532,18.84915,18.53031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5877067,0.678139,1.3298769,0.68353677,-12.764904,2.716468,0.91707706,1.3900784,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,47.175556,14.212205,306.9046,63.676174
